m1,b1,m2,b2,m3,b3,mode,load,tput_m1,tput_m2,tput_m3,total_p90_m1,total_p90_m2,total_p90_m3,total_p99_m1,total_p99_m2,total_p99_m3,total_p100_m1,total_p100_m2,total_p100_m3,slo_m1,slo_violation_m1,slo_m2,slo_violation_m2,slo_m3,slo_violation_m3,slo_violation_no
resnet152,16,densenet201,16,squeezenet1_0,8,mps-uncap,1.0,488.9679170280588,394.49744136896,1543.5466064067452,33.75589847564697,42.18707084655762,6.565952301025392,34.25118684768677,43.05817604064941,8.09326648712158,43.02692413330078,46.78940773010254,16.167640686035156,64.33,0,93.695,0,9.765,1,1
resnet152,16,densenet201,16,squeezenet1_0,8,mig,1.0,516.9109823689308,343.5979986952408,1484.4435563843,31.30040168762207,46.90475463867188,5.580711364746094,32.50528812408447,48.501081466674805,5.97834587097168,45.41182518005371,60.91499328613281,18.140077590942383,64.33,0,93.695,0,9.765,1,1
vgg13,2,alexnet,2,resnet152,4,mps-uncap,1.0,659.4487286978228,1379.8728851379235,230.05128277735295,3.2672882080078125,1.6748905181884766,18.300485610961918,3.515999317169189,1.8885135650634768,19.135150909423828,14.14346694946289,10.41722297668457,26.05843544006348,6.755,1,3.57,1,64.085,0,2
vgg13,2,alexnet,2,resnet152,4,mig,1.0,570.8452747805998,1330.9336361948149,254.35321156307236,3.5537719726562504,1.5463829040527344,15.83409309387207,3.7260055541992183,1.6655921936035156,16.318140029907227,12.404918670654297,11.373281478881836,29.817819595336918,6.755,1,3.57,1,64.085,0,2
densenet161,8,densenet121,4,densenet201,4,mps-uncap,1.0,463.9049259508682,326.3114669489773,185.11137693562745,18.76153945922852,12.652873992919922,22.69725799560547,19.878177642822266,13.134279251098633,23.54157447814941,32.501220703125,23.940086364746094,34.76357460021973,77.105,0,55.545,0,95.2,0,0
densenet161,8,densenet121,4,densenet201,4,mig,1.0,408.8903092332586,328.35964695957443,192.886729516764,20.422697067260746,12.410402297973633,21.126270294189453,20.953197479248047,12.750425338745115,21.713509559631344,34.46197509765625,22.807836532592773,30.48253059387207,77.105,0,55.545,0,95.2,0,0
vgg13,8,alexnet,2,resnet34,8,mps-uncap,1.0,1213.0587973265067,887.5472475833064,569.3144350991523,6.867408752441406,3.28531265258789,14.972543716430664,7.100105285644531,3.8762474060058585,15.917139053344728,16.33429527282715,12.817621231079102,20.754337310791016,17.815,0,3.57,1,14.035,1,2
vgg13,8,alexnet,2,resnet34,8,mig,1.0,763.8544535782784,1308.8169307798462,1113.45819065593,10.67373752593994,1.5919208526611328,7.34708309173584,11.402754783630373,1.8508434295654297,8.015034198760988,22.476673126220703,16.29042625427246,22.91274070739746,17.815,1,3.57,1,14.035,1,3
vgg19,16,mobilenet_v3_small,2,resnet18,2,mps-uncap,1.0,1181.4618874476175,204.9132975572581,305.2421764901457,13.727188110351562,12.101173400878906,10.211944580078123,14.037296772003174,12.628829479217528,10.47658920288086,24.65033531188965,22.611141204833984,19.85335350036621,41.37,0,20.895,1,8.33,1,2
vgg19,16,mobilenet_v3_small,2,resnet18,2,mig,1.0,624.3177136295328,479.5429912743004,972.029401418942,25.84826946258545,4.393815994262695,2.087593078613281,26.824092864990234,4.599449634552001,2.217814922332764,36.80586814880371,16.524553298950195,16.971826553344727,41.37,0,20.895,0,8.33,1,1
squeezenet1_0,8,alexnet,2,resnet50,4,mps-uncap,1.0,2219.2345134259936,1548.5776934238927,660.3986420756728,3.8139820098876953,1.5459060668945312,6.418752670288086,3.9955306053161626,1.970529556274414,6.725797653198242,15.204191207885742,11.681079864501951,13.087272644042969,9.765,1,3.57,1,23.625,0,2
squeezenet1_0,8,alexnet,2,resnet50,4,mig,1.0,2279.8381836863896,1342.0741120311018,564.996923348194,3.6520957946777344,1.5630722045898438,7.2231292724609375,4.190206527709961,1.8296241760253904,7.797718048095703,19.36817169189453,16.623497009277344,21.41046524047852,9.765,1,3.57,1,23.625,0,2
mobilenet_v3_large,32,efficientnet_b6,4,vgg19,8,mps-uncap,1.0,1949.1220901772488,84.64817324143402,801.3150620651069,17.78252124786377,49.46928024291992,10.84308624267578,18.861801624298096,50.843353271484375,11.752233505249023,29.18100357055664,55.37676811218262,22.602319717407227,25.025,1,85.855,0,23.275,0,1
mobilenet_v3_large,32,efficientnet_b6,4,vgg19,8,mig,1.0,3101.4628188604743,206.24832266029884,353.0815612524557,10.639262199401855,19.5631742477417,22.876644134521484,12.37993717193604,20.15280246734619,23.785753250122077,20.71404457092285,28.352975845336918,25.882482528686523,25.025,0,85.855,0,23.275,1,1
vgg16,4,densenet169,16,mobilenet_v2,8,mps-uncap,1.0,688.3356081385535,486.2370499920826,1190.5422642577485,7.348179817199707,33.89911651611328,8.845853805541992,8.227598667144774,34.475393295288086,9.895467758178714,16.315221786499023,41.66388511657715,17.77172088623047,11.515,1,78.47,0,20.475,0,1
vgg16,4,densenet169,16,mobilenet_v2,8,mig,1.0,560.0993567833226,446.8840045078593,1518.2295134878038,7.281947135925293,36.10799312591553,5.41532039642334,7.64219284057617,37.531819343566895,5.962812900543213,18.64790916442871,52.21104621887207,18.975496292114254,11.515,1,78.47,0,20.475,0,1
densenet161,8,resnet18,4,resnet50,2,mps-uncap,1.0,425.4946608768754,1528.3118247083742,370.5454488318483,19.18938159942627,3.4945011138916016,6.2255859375,19.56502914428711,4.178047180175781,6.547589302062988,31.507253646850582,14.602422714233398,14.583349227905272,77.105,0,8.295,1,24.115,0,1
densenet161,8,resnet18,4,resnet50,2,mig,1.0,412.4104339780404,1469.1772660690194,400.1175943325198,20.01285552978516,2.896308898925781,5.085229873657227,20.889902114868164,3.23113203048706,5.288136005401613,34.32559967041016,16.30711555480957,18.73040199279785,77.105,0,8.295,1,24.115,0,1
efficientnet_b6,2,mobilenet_v3_small,2,squeezenet1_1,2,mps-uncap,1.0,112.1924774194749,486.5573620389775,1157.4078858211942,18.055200576782227,4.145574569702148,1.7490386962890625,18.411273956298817,4.272308349609375,1.7979145050048828,23.736238479614254,16.178607940673828,14.50490951538086,85.575,0,20.895,0,8.68,1,1
efficientnet_b6,2,mobilenet_v3_small,2,squeezenet1_1,2,mig,1.0,115.59906249071624,481.0024031035181,1126.1464193125892,17.419815063476562,4.187107086181641,1.796722412109375,18.175625801086422,4.332997798919678,1.866695880889894,28.107643127441406,15.486955642700195,13.930559158325195,85.575,0,20.895,0,8.68,1,1
resnet152,16,resnet152,4,squeezenet1_1,8,mps-uncap,1.0,683.1917057379703,185.9231381938181,2089.504085731159,23.7429141998291,22.132039070129395,5.015993118286134,24.105477333068848,22.80862331390381,5.8809566497802725,35.45403480529785,34.71875190734863,15.94829559326172,64.33,0,64.085,0,8.855,1,1
resnet152,16,resnet152,4,squeezenet1_1,8,mig,1.0,518.3569694992105,257.0149330236357,2408.4201171844084,31.171202659606934,15.702199935913086,3.444910049438477,32.56568908691406,16.29807949066162,3.857643604278564,45.290470123291016,29.45709228515625,11.458873748779297,64.33,0,64.085,0,8.855,1,1
resnet101,16,resnet18,16,vgg11,16,mps-uncap,1.0,366.30017974681226,1259.463291479552,1777.9853734236472,45.42899131774902,14.858627319335938,10.012054443359377,46.56893968582153,16.44502878189087,11.262092590332031,54.65888977050781,20.904541015625,19.483089447021484,43.995,1,10.535,1,21.77,0,2
resnet101,16,resnet18,16,vgg11,16,mig,1.0,699.1864034106508,2022.325358888307,767.7583801207833,23.29397201538086,8.172750473022461,21.21257781982422,24.610424041748043,9.196043014526367,22.68180847167969,30.22456169128418,14.332771301269531,24.33300018310547,43.995,0,10.535,1,21.77,1,2
vgg19,32,densenet201,32,resnet50,8,mps-uncap,1.0,1077.3922881752685,198.83559173732573,198.5010835534824,32.44738578796386,168.89941692352295,48.493385314941406,34.362778663635254,173.2088828086853,53.76072883605957,36.679983139038086,175.39286613464355,57.39188194274902,77.805,0,94.15,1,23.975,1,2
vgg19,32,densenet201,32,resnet50,8,mig,1.0,627.8512854743994,363.1981549011928,606.3266252485387,51.44858360290527,88.56067657470703,13.368034362792969,53.25251817703247,90.80974102020262,13.953864574432377,55.0076961517334,95.3519344329834,19.89173889160156,77.805,0,94.15,1,23.975,0,1
vgg19,32,vgg19,4,inception_v3,8,mps-uncap,1.0,1105.5067773863498,201.88675098721316,125.33609190070426,29.84786033630371,25.944185256958008,71.50452136993408,30.480568408966064,26.965451240539554,77.70026206970213,38.90323638916016,27.687788009643555,81.88652992248535,77.805,0,13.02,1,40.88,1,2
vgg19,32,vgg19,4,inception_v3,8,mig,1.0,622.7411776007766,295.1983428701685,745.8879437989937,51.883697509765625,13.670635223388672,10.90850830078125,53.7431001663208,14.078826904296871,11.668310165405272,55.867671966552734,24.60312843322754,23.733139038085938,77.805,0,13.02,1,40.88,0,1
vgg13,16,inception_v3,8,squeezenet1_1,4,mps-uncap,1.0,1573.4595288197322,277.39613022212967,490.07370106153786,10.58506965637207,30.52921295166016,10.137391090393066,10.933518409729004,31.16098403930664,10.59654951095581,21.492958068847656,35.57062149047852,17.011642456054688,30.835,0,40.88,0,8.82,1,1
vgg13,16,inception_v3,8,squeezenet1_1,4,mig,1.0,841.7254131857707,782.3232027221763,2093.829085226548,19.315314292907715,10.423588752746582,2.0172595977783203,20.677845478057858,11.356143951416014,2.3738002777099614,24.998903274536133,23.04339408874512,12.162923812866213,30.835,0,40.88,0,8.82,1,1
vgg19,4,squeezenet1_0,8,squeezenet1_1,16,mps-uncap,1.0,560.0536069194033,1571.618662858585,2503.6591885270345,7.645773887634277,5.823850631713867,6.869316101074219,8.22255373001098,6.216764450073242,7.228422164916992,18.287181854248047,16.85357093811035,17.769336700439453,13.02,1,9.765,1,9.66,1,3
vgg19,4,squeezenet1_0,8,squeezenet1_1,16,mig,1.0,479.0091486129287,1472.0191715282567,2501.537743293402,8.477926254272461,5.697822570800781,6.685495376586914,8.961677551269531,6.523847579956055,7.974145412445069,21.164417266845703,19.205570220947266,21.55137062072754,13.02,1,9.765,1,9.66,1,3
vgg19,4,squeezenet1_0,16,squeezenet1_1,2,mps-uncap,1.0,592.1199087053774,2407.2896584844657,562.6397220828736,7.058858871459961,6.862401962280273,4.76837158203125,7.674932479858398,7.1013450622558585,5.479538440704346,17.52328872680664,18.28193664550781,10.602712631225586,13.02,1,13.02,1,8.68,1,3
vgg19,4,squeezenet1_0,16,squeezenet1_1,2,mig,1.0,492.13530942976894,1519.048976671668,1160.9974703352443,8.278608322143555,10.82446575164795,1.824378967285156,8.723526000976562,11.918022632598875,1.9115877151489256,21.09670639038086,25.907516479492188,9.978294372558594,13.02,1,13.02,1,8.68,1,3
vgg16,8,mobilenet_v3_large,4,mobilenet_v3_large,8,mps-uncap,1.0,1125.8410404895092,448.45231356032735,928.9420890966784,7.323026657104492,10.237693786621094,9.732484817504885,7.543365955352783,11.04398250579834,10.511732101440428,18.593311309814453,19.64259147644043,19.211530685424805,20.475,0,24.605,0,24.71,0,0
vgg16,8,mobilenet_v3_large,4,mobilenet_v3_large,8,mig,1.0,668.4119361261099,812.9225491565412,1596.440906305672,12.18717098236084,4.992961883544922,5.074119567871094,13.085229396820068,5.206823348999023,5.413293838500977,27.79269218444824,13.037443161010742,18.508434295654297,20.475,1,24.605,0,24.71,0,1
squeezenet1_1,32,resnet18,8,resnet34,2,mps-uncap,1.0,5138.899987857625,1906.8465971169555,384.8519331693408,6.883692741394043,5.399942398071289,6.349086761474609,7.377393245697021,5.893023014068604,6.639285087585449,17.704486846923828,16.4031982421875,17.55356788635254,15.995,1,8.96,1,13.825,1,3
squeezenet1_1,32,resnet18,8,resnet34,2,mig,1.0,4072.1697259951834,1842.319076928068,546.877047074889,8.351755142211914,4.543066024780273,3.7260055541992183,8.821187019348145,4.932281970977781,3.8656044006347647,17.25006103515625,12.422800064086914,12.564659118652344,15.995,1,8.96,1,13.825,0,2
resnet101,8,mobilenet_v2,2,resnet152,4,mps-uncap,1.0,776.2968270606179,469.7565340231674,272.2911662883667,11.078262329101564,4.553127288818359,15.810632705688478,11.725716590881348,5.169253349304199,16.69841766357422,23.91362190246582,12.405157089233398,25.701045989990234,44.135,0,20.65,0,64.085,0,0
resnet101,8,mobilenet_v2,2,resnet152,4,mig,1.0,638.0206187957895,492.1025333827594,254.2473147473928,13.22331428527832,4.151344299316406,16.322994232177734,13.79201889038086,4.395046234130859,16.811470985412598,19.758224487304688,12.022972106933594,29.758930206298828,44.135,0,20.65,0,64.085,0,0
vgg13,32,vgg19,32,resnet34,2,mps-uncap,1.0,988.0590784309492,688.9908935615803,34.70101225107096,37.50321865081787,50.97007751464844,72.14319705963135,39.18574810028076,53.89833450317383,81.34286403656006,43.10035705566406,55.40108680725098,83.52804183959961,57.4,0,77.805,0,13.825,1,1
vgg13,32,vgg19,32,resnet34,2,mig,1.0,873.2778266297228,389.3352384524296,536.587196096768,37.2974157333374,83.10513496398926,3.753662109375,38.91037940979004,84.6762466430664,4.032540321350097,41.21732711791992,87.04161643981934,15.533447265625,57.4,0,77.805,1,13.825,1,2
vgg19,32,efficientnet_b7,32,resnet50,8,mps-uncap,1.0,986.9714727298727,156.78923658337268,155.31644832794152,37.49494552612305,213.4204864501953,63.51866722106934,39.14429903030396,216.69069290161133,69.44821357727051,41.37611389160156,217.8635597229004,71.89011573791504,77.805,0,187.285,1,23.975,1,2
vgg19,32,efficientnet_b7,32,resnet50,8,mig,1.0,626.716126785329,170.62996986705332,606.7457255909862,51.4909029006958,188.4405612945557,13.35592269897461,53.36589813232423,190.29548168182373,13.969120979309082,55.30428886413574,198.0578899383545,24.115324020385746,77.805,0,187.285,1,23.975,1,2
efficientnet_b7,4,efficientnet_b5,2,resnet101,2,mps-uncap,1.0,181.8068065337013,130.28803012240016,209.13636052048065,22.447586059570312,15.645027160644531,9.883642196655272,23.120188713073727,16.08112335205078,10.347530841827393,26.45254135131836,25.641441345214844,21.958112716674805,107.66,0,74.445,0,43.785,0,0
efficientnet_b7,4,efficientnet_b5,2,resnet101,2,mig,1.0,182.08111643192527,129.98441311501756,213.80296536156197,22.13287353515625,15.518903732299805,9.43922996520996,23.16243886947632,16.216819286346432,9.818358421325684,31.071186065673828,26.70454978942871,21.704435348510746,107.66,0,74.445,0,43.785,0,0
alexnet,32,efficientnet_b5,8,resnet50,32,mps-uncap,1.0,5906.357690311997,200.0524175887534,1431.856600342701,7.487487792968751,43.44687461853027,23.676753044128414,8.546628952026367,44.95145559310913,24.71890449523925,18.433332443237305,47.56355285644531,35.1109504699707,10.92,1,74.76,0,46.585,0,1
alexnet,32,efficientnet_b5,8,resnet50,32,mig,1.0,6615.845114073054,296.7332480731943,708.3865653112331,5.3768157958984375,27.30698585510254,46.0360050201416,6.616191864013672,28.01616191864014,47.17388153076171,10.106563568115234,35.38990020751953,48.88677597045898,10.92,0,74.76,0,46.585,1,1
vgg16,32,densenet121,4,vgg19,2,mps-uncap,1.0,1405.452943104783,58.98961857061056,102.70396468840634,23.44808578491211,69.65093612670898,22.806644439697266,24.265661239624023,77.29479789733887,23.24453353881836,28.453350067138672,81.38561248779297,28.43236923217773,67.62,0,55.545,1,8.855,1,2
vgg16,32,densenet121,4,vgg19,2,mig,1.0,743.9690242312912,333.0037970320208,250.7261000954261,43.45967769622803,12.357807159423828,8.053255081176758,45.15319347381592,12.97370433807373,8.286991119384766,48.00224304199219,20.789384841918945,15.549182891845703,67.62,0,55.545,0,8.855,1,1
vgg19,32,alexnet,2,densenet201,8,mps-uncap,1.0,1202.0686962089535,432.557374709312,76.65484457609632,27.27837562561035,8.20777416229248,107.21268653869627,27.89738655090332,11.42194032669067,111.79219245910646,32.35483169555664,13.523101806640623,117.01226234436037,77.805,0,3.57,1,95.76,1,2
vgg19,32,alexnet,2,densenet201,8,mig,1.0,642.9912208197087,1324.492840488306,314.01671839104927,50.26841163635254,1.552104949951172,25.734424591064453,51.8755316734314,1.6748905181884766,26.81459903717041,53.31110954284668,8.528470993041992,33.51593017578125,77.805,0,3.57,1,95.76,0,1
vgg19,32,mobilenet_v3_small,2,resnet101,16,mps-uncap,1.0,1167.5575730091405,107.82732559356133,262.0772875206909,28.74770164489746,25.33211708068848,66.86086654663086,29.438257217407216,27.378220558166504,69.39278364181519,31.97884559631348,28.263330459594727,71.59709930419922,77.805,0,20.895,1,43.995,1,2
vgg19,32,mobilenet_v3_small,2,resnet101,16,mig,1.0,655.7092358634159,496.45086571458194,438.4040119665446,49.09682273864746,4.080057144165039,36.68091297149658,51.94544315338135,4.285926818847656,38.44548225402832,54.712533950805664,13.448476791381836,50.80056190490723,77.805,0,20.895,0,43.995,1,1
mobilenet_v3_large,32,alexnet,4,squeezenet1_1,8,mps-uncap,1.0,3605.000989253518,2497.242184749132,1938.9231133417463,9.356188774108888,2.5587081909179688,5.741119384765625,9.758381843566896,3.428220748901367,6.0418987274169895,21.404266357421875,13.61227035522461,10.11204719543457,25.025,0,3.57,1,8.855,1,2
mobilenet_v3_large,32,alexnet,4,squeezenet1_1,8,mig,1.0,3167.383472631292,2337.02568717754,2506.9238710248164,10.482573509216309,1.8162727355957031,3.379726409912109,10.82716464996338,2.0086622238159184,3.711738586425781,23.0863094329834,15.78664779663086,17.295122146606445,25.025,0,3.57,1,8.855,1,2
densenet121,32,mobilenet_v3_small,16,vgg19,8,mps-uncap,1.0,721.3726668537475,1308.9463822885375,749.7596367759664,45.79248428344727,16.35513305664063,13.922691345214844,46.96646690368652,19.03330802917481,15.08624792098999,48.755645751953125,23.47731590270996,21.686792373657227,59.535,0,21.49,1,23.275,0,1
densenet121,32,mobilenet_v3_small,16,vgg19,8,mig,1.0,971.9720308418508,3803.359640677255,351.3268646815048,33.38971138000488,4.296302795410156,23.00333976745605,35.17188549041748,4.740417003631592,23.523368835449208,46.78964614868164,18.804311752319336,29.972076416015625,59.535,0,21.49,0,23.275,1,1
resnet101,16,densenet201,16,inception_v3,2,mps-uncap,1.0,848.1390326490559,489.8935436863412,140.71859097276587,19.662857055664062,33.56666564941406,15.931367874145508,20.04680871963501,33.89951705932617,16.508851051330566,31.029939651489254,45.69220542907715,26.34119987487793,43.995,0,93.695,0,40.18,0,0
resnet101,16,densenet201,16,inception_v3,2,mig,1.0,734.6677847477516,350.8454745545272,231.64669342667727,22.061538696289062,45.91364860534668,8.756160736083984,22.97010898590088,47.34174728393555,9.215140342712402,33.516645431518555,60.43195724487305,18.984079360961918,43.995,0,93.695,0,40.18,0,0
vgg19,4,efficientnet_b6,16,resnet18,8,mps-uncap,1.0,486.09729024896086,366.2439901152695,1104.2732280032546,10.440921783447266,44.660377502441406,9.832167625427246,11.381940841674805,45.55669784545898,10.682227611541746,19.199371337890625,54.5039176940918,18.814802169799805,13.02,1,90.055,0,8.96,1,2
vgg19,4,efficientnet_b6,16,resnet18,8,mig,1.0,479.08254163974425,222.01982046453608,1787.6586309364404,8.476901054382324,72.52154350280762,4.608869552612305,8.853652477264403,73.71390342712402,5.077023506164551,19.079923629760746,84.1364860534668,17.19832420349121,13.02,1,90.055,0,8.96,1,2
efficientnet_b6,8,densenet161,4,resnet152,8,mps-uncap,1.0,342.2153868729315,193.97815049322307,371.3979575180882,23.89049530029297,21.32976055145264,22.08900451660156,24.520397186279297,21.695220470428467,22.485933303833008,35.03155708312988,31.668663024902344,33.98942947387695,87.815,0,77.21,0,64.155,0,0
efficientnet_b6,8,densenet161,4,resnet152,8,mig,1.0,357.12003187455264,218.3702017957656,304.48402075347764,22.61185646057129,18.470048904418945,26.471900939941406,23.18644523620605,18.949198722839355,27.177934646606445,35.2938175201416,32.27591514587402,37.5208854675293,87.815,0,77.21,0,64.155,0,0
densenet121,32,densenet201,4,efficientnet_b6,32,mps-uncap,1.0,757.4486224975889,62.86702888337094,505.0130724056759,48.17330837249756,69.58656311035156,67.31157302856445,48.9004111289978,72.2242546081543,67.72854328155518,56.39243125915527,73.82893562316895,77.6214599609375,59.535,0,95.2,0,140.455,0,0
densenet121,32,densenet201,4,efficientnet_b6,32,mig,1.0,985.3059729054972,191.96332146842937,240.51405759786053,34.26008224487305,21.27566337585449,133.85071754455566,35.427398681640625,22.06716299057007,135.4575157165527,44.32439804077149,33.34331512451172,140.8076286315918,59.535,0,95.2,0,140.455,1,1
resnet18,16,densenet169,8,resnet18,4,mps-uncap,1.0,3627.419295342741,449.3966946676432,1300.4077728018292,5.206918716430664,18.20957660675049,3.777265548706055,5.766377449035647,18.86361837387085,4.7454833984375,15.793561935424805,27.771949768066406,14.713287353515623,10.535,1,78.68,0,8.295,1,2
resnet18,16,densenet169,8,resnet18,4,mig,1.0,3069.38937745723,411.0117253377642,1412.7676063607798,5.498170852661133,19.77818012237549,2.9621124267578125,6.393461227416991,21.26774549484253,3.4334039688110347,20.4770565032959,33.66494178771973,17.241954803466797,10.535,1,78.68,0,8.295,1,2
vgg13,32,densenet169,32,mobilenet_v3_small,16,mps-uncap,1.0,1572.7690473832938,287.8333065673912,705.9034332278486,23.09179306030273,119.1580295562744,31.555652618408203,25.51136016845703,122.05321788787842,38.65635395050049,28.22113037109375,132.13014602661133,42.06657409667969,57.4,0,75.495,1,21.49,1,2
vgg13,32,densenet169,32,mobilenet_v3_small,16,mig,1.0,898.8328054381828,465.6218795820103,3819.193514575005,36.12689971923828,69.31519508361816,4.271030426025391,38.44750881195069,70.34111022949219,4.862160682678216,39.334774017333984,72.8616714477539,11.833429336547852,57.4,0,75.495,0,21.49,0,0
efficientnet_b5,32,squeezenet1_0,8,vgg16,8,mps-uncap,1.0,455.97138274768974,686.810397286635,712.1219214146321,71.67468070983887,16.21115207672119,14.716196060180664,73.02556037902832,17.889404296875,16.002655029296875,77.62789726257324,20.27273178100586,19.141197204589844,106.645,0,9.765,1,20.475,0,1
efficientnet_b5,32,squeezenet1_0,8,vgg16,8,mig,1.0,503.3032782592959,1496.6159567682084,401.3215998626421,64.09063339233398,5.469799041748047,20.11241912841797,66.2661361694336,5.948781967163086,20.81696033477783,67.36159324645996,14.00136947631836,22.38130569458008,106.645,0,9.765,1,20.475,1,2
mobilenet_v3_large,32,squeezenet1_0,4,vgg11,32,mps-uncap,1.0,1514.4621899207953,349.34912946576054,2195.394907623588,25.1939058303833,14.801788330078123,16.31925106048584,27.17569589614868,15.757904052734377,17.33373641967773,29.48737144470215,17.301559448242188,26.69596672058105,25.025,1,9.59,1,39.62,0,2
mobilenet_v3_large,32,squeezenet1_0,4,vgg11,32,mig,1.0,3085.5189517059707,1423.335206953215,832.650954688019,10.936689376831056,2.9249191284179688,39.145469665527344,12.589521408081024,3.277552127838136,40.77255964279175,17.073869705200195,7.417201995849609,42.29402542114258,25.025,0,9.59,0,39.62,1,1
vgg19,32,densenet201,2,vgg11,8,mps-uncap,1.0,1043.3041791575015,14.425314535719046,588.5795492590078,31.2880277633667,152.59575843811035,20.17521858215332,31.943249702453617,157.74967193603513,20.765297412872314,42.404890060424805,168.84469985961914,22.069215774536133,77.805,0,95.025,1,13.055,1,2
vgg19,32,densenet201,2,vgg11,8,mig,1.0,643.2979486749275,95.32805646463004,668.6766205716551,50.21986961364746,21.261954307556152,12.112855911254885,52.15584754943848,22.241332530975345,12.636613845825195,53.13920974731445,24.309158325195312,18.476009368896484,77.805,0,95.025,0,13.055,1,1
resnet101,32,efficientnet_b7,16,squeezenet1_0,4,mps-uncap,1.0,896.5554406501774,236.24910810186117,533.8622047835161,38.78331184387207,68.99595260620117,10.322427749633787,39.5758867263794,69.9636173248291,13.04971694946289,46.16093635559082,79.85305786132812,18.973350524902344,70.035,0,110.39,0,9.59,1,1
resnet101,32,efficientnet_b7,16,squeezenet1_0,4,mig,1.0,777.406885599965,162.9519979307431,1407.5749838352344,41.35439395904541,98.51102828979492,2.89773941040039,43.39473009109497,99.58305835723876,3.140792846679688,48.59519004821777,103.96504402160645,9.575128555297852,70.035,0,110.39,0,9.59,0,0
vgg19,32,densenet201,32,resnet34,4,mps-uncap,1.0,1114.6690906370422,216.1204478673345,137.80993691309408,31.556320190429684,154.84766960144043,37.55440711975098,33.06058883666992,160.12859344482422,43.30878734588624,40.15517234802246,161.92388534545898,48.56157302856445,77.805,0,94.15,1,13.72,1,2
vgg19,32,densenet201,32,resnet34,4,mig,1.0,628.9682706581287,363.58091607298906,808.1418292039294,51.34978294372559,88.42906951904297,5.049705505371094,53.176045417785645,90.69705009460448,5.500411987304686,66.33687019348145,98.97065162658691,19.241809844970703,77.805,0,94.15,1,13.72,1,2
vgg19,8,densenet201,8,resnet34,2,mps-uncap,1.0,944.378187181031,177.61491405191086,207.69613770432545,9.069204330444336,46.63887023925781,10.886859893798828,9.39089059829712,47.862014770507805,12.435140609741213,20.122528076171875,49.834489822387695,20.599365234375,23.275,0,95.76,0,13.825,1,1
vgg19,8,densenet201,8,resnet34,2,mig,1.0,559.8870344335601,317.812604165931,544.6676485416748,14.429903030395508,25.36308765411377,3.7331581115722656,15.050110816955566,26.33521795272827,3.895282745361328,25.62594413757324,38.45572471618652,13.693809509277344,23.275,1,95.76,0,13.825,0,1
resnet152,32,alexnet,4,inception_v3,8,mps-uncap,1.0,844.5578398161709,1725.2250924377367,384.1733099122336,38.41657638549805,3.296327590942384,23.06520938873291,38.93589019775391,4.5544862747192365,25.11626482009888,50.09365081787109,14.458179473876951,29.580116271972656,95.725,0,3.57,1,40.88,0,1
resnet152,32,alexnet,4,inception_v3,8,mig,1.0,559.765953736036,2281.4980388449862,781.2229249247038,57.55681991577149,1.8215179443359373,10.388398170471191,59.80942249298096,2.025876045227051,11.201777458190916,70.10626792907715,16.498088836669922,26.236772537231445,95.725,0,3.57,1,40.88,0,1
densenet169,16,densenet201,2,resnet34,2,mps-uncap,1.0,919.8884858808864,91.9232430700228,483.9923628746436,18.004369735717773,22.966408729553223,5.741357803344727,19.29943084716797,24.141051769256592,7.139453887939451,31.92591667175293,35.088300704956055,18.271923065185547,78.47,0,95.025,0,13.825,1,1
densenet169,16,densenet201,2,resnet34,2,mig,1.0,714.8500685478136,95.50580790923952,543.6705151611649,23.55673313140869,21.398162841796875,3.773927688598633,24.42432403564453,22.23352432250977,4.096603393554686,36.55672073364258,31.465768814086918,11.77525520324707,78.47,0,95.025,0,13.825,0,0
mobilenet_v3_large,32,alexnet,4,densenet169,8,mps-uncap,1.0,3510.0378177005746,2192.10537551315,404.32206755656586,10.026073455810549,2.7174949645996094,20.883560180664062,10.795927047729492,3.6853814125061,21.926231384277344,20.926475524902344,13.761043548583984,31.307697296142575,25.025,0,3.57,1,78.68,0,1
mobilenet_v3_large,32,alexnet,4,densenet169,8,mig,1.0,3082.377827850068,2279.66236963172,409.91867035305256,10.881996154785156,1.8687248229980469,19.78015899658203,11.598577499389648,2.0728111267089844,20.318365097045906,16.22629165649414,9.973526000976562,28.084516525268555,25.025,0,3.57,1,78.68,0,1
vgg16,4,densenet161,32,resnet18,16,mps-uncap,1.0,470.3452650469663,467.0053515565039,1815.879883523972,12.586593627929688,69.69475746154785,12.880182266235352,16.200733184814446,70.83620309829712,16.73465967178344,19.256591796875,76.87234878540039,19.063949584960938,11.515,1,111.125,0,10.535,1,2
vgg16,4,densenet161,32,resnet18,16,mig,1.0,548.8951980380234,296.48346036623934,2010.2264926492728,7.378339767456055,108.48774909973145,8.162260055541992,7.664394378662107,111.62421703338622,8.878841400146484,13.347864151000977,115.61775207519533,15.216350555419922,11.515,1,111.125,1,10.535,1,3
resnet152,32,efficientnet_b7,2,vgg16,8,mps-uncap,1.0,465.8328418330873,28.898981206828065,832.0661932110393,69.95892524719238,71.81925773620605,11.89565658569336,71.18941307067871,73.85026931762695,13.353142738342278,76.28273963928223,76.57408714294434,18.31245422363281,95.725,0,102.865,0,20.475,0,0
